time,q0_real,q1_real,q0_target,q1_target,triggered,bits_used
0.0,0.0,0.0,0.0,0.0,1,256
0.004166666666666667,0.003260538812048274,-2.768247175565381e-05,0.004166618441525474,-1.73610106419253e-05,1,256
0.008333333333333333,0.007194954592268228,-6.129692206084531e-05,0.00833294753622253,-6.944283694904074e-05,1,256
0.0125,0.011269930945506237,-9.706844441583959e-05,0.012498697957356166,-0.00015624186214868718,1,256
0.016666666666666666,0.015375335623867455,-0.000134935650664835,0.01666358041837681,-0.0002777520585657278,1,256
0.020833333333333332,0.019488180688255665,-0.00017561258974404793,0.020827305693009543,-0.00043396498804093575,1,256
0.025,0.02360338602953545,-0.00021997897594836123,0.024989584635339165,-0.0006248698025168586,1,256
0.029166666666666667,0.027719674486950823,-0.0002689554083642071,0.029150128199889616,-0.0008504532447915492,1,256
0.03333333333333333,0.03183645465368676,-0.0003234780724669145,0.0333086474616965,-0.0011106996494388288,1,256
0.0375,0.03595329989325706,-0.00038449233629886766,0.03746485363637117,-0.001405590943896251,1,256
0.041666666666666664,0.04006982406909198,-0.0004529505510759655,0.041618458100155124,-0.0017351066497202638,1,256
0.04583333333333333,0.044185651392211284,-0.0005298195033486024,0.045769172409963164,-0.002099223884008128,1,256
0.05,0.0483004153801311,-0.0006160532805359907,0.04991670832341408,-0.0024979173609870897,1,256
0.05416666666666667,0.05241374875077945,-0.0007126186377609006,0.054060777818847335,-0.002931159393770477,1,256
0.058333333333333334,0.05652528858157947,-0.0008204853188982327,0.05820109311532449,-0.003398919896279995,1,256
0.0625,0.06063467469060922,-0.000940625189288828,0.062337366692613846,-0.003901166385335497,1,256
0.06666666666666667,0.06474154953383776,-0.0010740113883415962,0.06646931131115703,-0.004437863982910295,1,256
0.07083333333333333,0.06884555809403617,-0.0012216174986377558,0.07059664003201609,-0.005008975418553718,1,256
0.075,0.07294634778002303,-0.0013844167293215923,0.07471906623679961,-0.005614461031978879,1,256
0.07916666666666666,0.07704356832659737,-0.0015633811188227043,0.07883630364756676,-0.006254278775816968,1,256
0.08333333333333333,0.08113687169772692,-0.0017594807556744632,0.08294806634670751,-0.0069283842185374755,1,256
0.0875,0.0852259119930618,-0.0019736830168658242,0.08705406879679797,-0.007636730547533277,1,256
0.09166666666666666,0.08931034535737654,-0.002206951823818555,0.0911540258604292,-0.008379268572371756,1,256
0.09583333333333333,0.09338982989292255,-0.0024602469160766474,0.09524765282000835,-0.009155946728210684,1,256
0.1,0.09746416691759707,-0.002734483851504167,0.09933466539753061,-0.009966711079379187,1,256
0.10416666666666667,0.10153275218420053,-0.003030653433825611,0.10341477977432052,-0.010811505323123138,1,256
0.10833333333333334,0.10559534949871743,-0.0033496992892161383,0.10748771261074165,-0.01169027079351509,1,256
0.1125,0.10965164416906402,-0.003692557470747682,0.11155318106587273,-0.012602946465528342,1,256
0.11666666666666667,0.11370130707963007,-0.0040601563556567,0.11561090281714928,-0.013549468959274669,1,256
0.12083333333333333,0.11774400723069792,-0.004453416137298638,0.1196605960799693,-0.014529772544405739,1,256
0.125,0.12177941434955346,-0.004873248245398994,0.12370197962726147,-0.015543789144677633,1,256
0.12916666666666665,0.12580719939612753,-0.005320554765437539,0.12773477280901466,-0.01659144834267834,1,256
0.13333333333333333,0.12982703431148665,-0.005796229794930808,0.13175869557176753,-0.01767267738471806,1,256
0.1375,0.1338385932624969,-0.006301152934647654,0.13577346847805644,-0.018787401185881014,1,256
0.14166666666666666,0.1378415506623925,-0.0068361949229097975,0.13977881272582077,-0.019935542335240197,1,256
0.14583333333333334,0.1418355824397664,-0.007402214992310192,0.14377445016776408,-0.021117021101232814,1,256
0.15,0.1458203656610023,-0.008000060373497717,0.14776010333066977,-0.02233175543719701,1,256
0.15416666666666667,0.14979557849709177,-0.00863056581753991,0.15173549543467,-0.023579660987069928,1,256
0.15833333333333333,0.15376090019296468,-0.00929455313598142,0.15570035041246616,-0.02486065109124541,1,256
0.1625,0.15771601104162752,-0.009992830758505534,0.15965439292850048,-0.026174636792592132,1,256
0.16666666666666666,0.16166059236323668,-0.010726193308091775,0.1635973483980761,-0.02752152684263115,1,256
0.17083333333333334,0.16559432648919653,-0.011495421193554194,0.16752894300642565,-0.028901227707872512,1,256
0.175,0.1695168967513543,-0.012301280219337081,0.17144890372772567,-0.030313643576310556,1,256
0.17916666666666667,0.17342798747635127,-0.013144521212437085,0.17535695834405704,-0.03175867636407759,1,256
0.18333333333333332,0.17732728398517703,-0.014025879666313327,0.1792528354643086,-0.03323622572225521,1,256
0.1875,0.18121447259796203,-0.014946075401639777,0.18313626454302379,-0.03474618904384286,1,256
0.19166666666666665,0.18508924064402954,-0.01590581224374713,0.1870069758991883,-0.03628846147088338,1,256
0.19583333333333333,0.18895127647721477,-0.016905777716594614,0.19086470073495804,-0.03786293590174472,1,256
0.2,0.19280026949644438,-0.01794664275310551,0.19470917115432526,-0.03946950299855745,1,256
0.20416666666666666,0.1966359101715545,-0.019029061421693798,0.19854012018172246,-0.04110805119480776,1,256
0.20833333333333334,0.20045789007430986,-0.02015367066880317,0.20235728178056236,-0.04277846670308488,1,256
0.2125,0.2042659019145713,-0.021321090077273765,0.20616039087171237,-0.04448063352298315,1,256
0.21666666666666667,0.2080596395815418,-0.02253192164034617,0.2099491833519029,-0.046214433449157544,1,256
0.22083333333333333,0.2118387981900054,-0.023786749551106864,0.21372339611206767,-0.04797974607953215,1,256
0.225,0.2156030741314568,-0.025086140007173997,0.21748276705561512,-0.04977644882366156,1,256
0.22916666666666666,0.21935216513000197,-0.02643064103041732,0.22122703511662936,-0.051604416911243844,1,256
0.23333333333333334,0.22308577030289417,-0.027820782301501364,0.22495594027799984,-0.05346352340078536,1,256
0.2375,0.22680359022555233,-0.02925707500903639,0.22866922358947772,-0.055353639188415904,1,256
0.24166666666666667,0.2305053270008927,-0.030740011713117212,0.23236662718565876,-0.05727463301685426,1,256
0.24583333333333332,0.2341906843327882,-0.03227006622302595,0.23604789430389017,-0.059226371484523255,1,256
0.25,0.2378593676034534,-0.03384769348887083,0.2397127693021015,-0.06120871905481362,1,256
0.25416666666666665,0.24151108395453838,-0.03547332950692942,0.24336099767655736,-0.06322153806549635,1,256
0.2583333333333333,0.24514554237169867,-0.037147391238461266,0.24699232607953123,-0.06526468873828234,1,256
0.2625,0.24876245377239453,-0.03887027654175155,0.25060650233689896,-0.06733802918852938,1,256
0.26666666666666666,0.2523615310966587,-0.04064236411714436,0.2542032754656506,-0.06944141543509486,1,256
0.2708333333333333,0.25594248940055886,-0.042464013464821225,0.2577823956913199,-0.07157470141033478,1,256
0.275,0.2595050459520686,-0.04433556485507797,0.2613436144653296,-0.07373773897024716,1,256
0.2791666666666667,0.26304892032904953,-0.0462573393108503,0.26488668448225156,-0.07593037790475943,1,256
0.2833333333333333,0.266573834519037,-0.04822963860223642,0.26841135969698066,-0.07815246594816028,1,256
0.2875,0.2700795130205122,-0.050252745252762604,0.2719173953418213,-0.08040384878967294,1,256
0.2916666666666667,0.27356568294533623,-0.05232692255713592,0.2754045479434849,-0.08268437008417151,1,256
0.29583333333333334,0.2770320741220141,-0.0544524146102263,0.27887257533999776,-0.08499387146303816,1,256
0.3,0.2804784191994512,-0.05662944634701876,0.2823212366975177,-0.08733219254516084,1,256
0.30416666666666664,0.2839044537508616,-0.05885822359327488,0.2857502925270586,-0.08969917094807078,1,256
0.30833333333333335,0.28730991637748304,-0.061138933126641544,0.2891595047011215,-0.09209464229921904,1,256
0.3125,0.29069454881175355,-0.06347174274794369,0.2925486364702311,-0.09451844024739103,1,256
0.31666666666666665,0.2940580960196039,-0.06585680136239688,0.29591745247937645,-0.09697039647425898,1,256
0.3208333333333333,0.2974003063015219,-0.06829423907047466,0.29926571878435526,-0.09945034070607028,1,256
0.325,0.30072093139204725,-0.07078416726816497,0.3025932028680198,-0.10195810072547207,1,256
0.32916666666666666,0.3040197265573602,-0.07332667875634932,0.30589967365642357,-0.10449350238347088,1,256
0.3333333333333333,0.3072964506906337,-0.07592184785903805,0.3091849015348685,-0.10705636961152598,1,256
0.3375,0.31055086640482493,-0.0785697305501948,0.31244865836384994,-0.1096465244337766,1,256
0.3416666666666667,0.3137827401225912,-0.08127036458888298,0.3156907174948997,-0.11226378697940081,1,256
0.3458333333333333,0.31699184216302656,-0.08402376966246744,0.31891085378632544,-0.11490797549510717,1,256
0.35,0.320177946824924,-0.08682994753760412,0.3221088436188455,-0.11757890635775575,1,256
0.3541666666666667,0.3233408324662838,-0.08968888221875143,0.3252844649111179,-0.1202763940871101,1,256
0.35833333333333334,0.3264802815797998,-0.09260054011393697,0.32843749713516235,-0.12300025135871745,1,256
0.3625,0.32959608086407166,-0.09556487020751403,0.33156772133167484,-0.12575028901691743,1,256
0.36666666666666664,0.3326880212903064,-0.09858180423964316,0.3346749201252331,-0.12852631608797793,1,256
0.37083333333333335,0.3357558981642892,-0.1016512568922345,0.3377588777393918,-0.1313281397933569,1,256
0.375,0.33879951118342094,-0.10477312598108805,0.34081938001166706,-0.13415556556308955,1,256
0.37916666666666665,0.34181866448863835,-0.10794729265396993,0.3438562144084089,-0.13700839704930046,1,256
0.3833333333333333,0.344813166711051,-0.1111736215943639,0.3468691700395602,-0.13988643613983842,1,256
0.3875,0.34778283101314916,-0.11445196123063911,0.34985803767330176,-0.1427894829720343,1,256
0.39166666666666666,0.35072747512445535,-0.11778214395037621,0.3528226097505825,-0.14571733594658037,1,256
0.3958333333333333,0.353646921371513,-0.12116398631959624,0.3557626803995328,-0.14866979174153,1,256
0.4,0.3565409967021254,-0.12459728930663788,0.3586780454497614,-0.1516466453264173,1,256
0.4041666666666667,0.3594095327037779,-0.12808183851043137,0.3615685024465336,-0.15464768997649514,1,256
0.4083333333333333,0.3622523656161964,-0.13161740439291905,0.3644338506648308,-0.1576727172870912,1,256
0.4125,0.36506933633801525,-0.1352037425153751,0.36727389112328923,-0.16072151718808003,1,256
0.4166666666666667,0.36786029042754637,-0.13884059377837946,0.37008842659801855,-0.16379387795847167,1,256
0.42083333333333334,0.3706250780976616,-0.14252768466520355,0.37287726163629725,-0.16688958624111383,1,256
0.425,0.3733635542048178,-0.14626472748836816,0.37564020257014635,-0.1700084270575089,1,256
0.42916666666666664,0.3760755782322733,-0.15005142063913696,0.37837705752977796,-0.1731501838227424,1,256
0.43333333333333335,0.3787610142675604,-0.15388744883971206,0.38108763645691984,-0.1763146383605238,1,256
0.4375,0.3814197309742981,-0.15777248339790145,0.38377175111801354,-0.17950157091833746,1,256
0.44166666666666665,0.3840516015584406,-0.16170618246403143,0.38642921511728623,-0.18271076018270316,1,256
0.4458333333333333,0.3866565037290781,-0.16568819128988066,0.3890598439096949,-0.18594198329454503,1,256
0.45,0.3892343196539157,-0.16971814248941658,0.3916634548137417,-0.1891950158646678,1,256
0.45416666666666666,0.39178493590957203,-0.17379565630111818,0.39423986702416014,-0.19246963198933909,1,256
0.4583333333333333,0.3943082434268523,-0.17792034085167366,0.396788901624471,-0.19576560426597744,1,256
0.46249999999999997,0.39680413743115966,-0.18209179242084528,0.39931038159940707,-0.19908270380894372,1,256
0.4666666666666667,0.3992725173782216,-0.18630959570729821,0.4018041318472056,-0.20242070026543613,1,256
0.4708333333333333,0.40171328688531593,-0.1905733240951945,0.40426997919176816,-0.20577936183148654,1,256
0.475,0.40412635365819066,-0.19488253992135757,0.40670775239468687,-0.2091584552680582,1,256
0.4791666666666667,0.40651162941387853,-0.19923679474281783,0.40911728216713567,-0.21255774591724286,1,256
0.48333333333333334,0.40886902979961437,-0.20363562960455417,0.41149840118162634,-0.21597699771855572,1,256
0.4875,0.4111984743080682,-0.2080785753072513,0.4138509440836288,-0.2194159732253293,1,256
0.49166666666666664,0.4134998861891122,-0.21256515267489753,0.4161747475030536,-0.22287443362120202,1,256
0.49583333333333335,0.4157731923583424,-0.21709487282205303,0.4184696500655972,-0.226352138736703,1,256
0.5,0.4180183233025801,-0.22166723742062336,0.42073549240394825,-0.22984884706593012,1,256
0.5041666666666667,0.42023521298257793,-0.2262817389659783,0.422972117168855,-0.23336431578332134,1,256
0.5083333333333333,0.4224237987331585,-0.23093786104226144,0.42517936904005216,-0.23689830076051743,1,256
0.5125,0.4245840211610115,-0.23563507858674096,0.4273570947370467,-0.2404505565833151,1,256
0.5166666666666666,0.4267158240403766,-0.24037285815305795,0.42950514302976267,-0.24402083656870988,1,256
0.5208333333333334,0.42881915420683675,-0.24515065817323303,0.431623364749043,-0.24760889278202658,1,256
0.525,0.43089396144944503,-0.24996792921829866,0.4337116127970085,-0.2512144760541365,1,256
0.5291666666666667,0.43294019840140546,-0.2548241142574288,0.43576974215727265,-0.2548373359987616,1,256
0.5333333333333333,0.43495782042952486,-0.2597186489154439,0.4377976099050127,-0.2584772210298617,1,256
0.5375,0.43694678552264915,-0.26465096172857405,0.4397950752168945,-0.2621338783791056,1,256
0.5416666666666666,0.4389070539775354,-0.26962047924449206,0.44176199938085176,-0.2658070541134248,1,256
0.5458333333333333,0.4408385889046841,-0.27462661113572306,0.4436982458057192,-0.26949649315264723,1,256
0.55,0.44274135554594096,-0.27966876622647796,0.4456036800307177,-0.27320193928721137,1,256
0.5541666666666667,0.44461532122805375,-0.28474634726628745,0.4474781697347917,-0.2769231351959578,1,256
0.5583333333333333,0.44646045533955026,-0.28985875116074106,0.44932158474579853,-0.2806598224639995,1,256
0.5625,0.4482767292161414,-0.2950053692149652,0.4511337970495476,-0.2844117416006669,1,256
0.5666666666666667,0.450064116026308,-0.30018558737477213,0.45291468079869057,-0.2881786320575277,1,256
0.5708333333333333,0.45182259065778174,-0.30539878646528673,0.4546641123214606,-0.2919602322464807,1,256
0.575,0.45355212960496694,-0.3106443424269836,0.4563819701302605,-0.2957562795579213,1,256
0.5791666666666666,0.4552527108573746,-0.315921626549074,0.4580681349300995,-0.2995665103789785,1,256
0.5833333333333334,0.45692431378916243,-0.32123000570018667,0.45972248962687756,-0.30339066011182114,1,256
0.5875,0.4585669190498826,-0.3265688425562896,0.4613449193355165,-0.307228463192032,1,256
0.5916666666666667,0.460180508456548,-0.3319374958258073,0.4629353113879387,-0.3110796531070509,1,256
0.5958333333333333,0.4617650648871248,-0.33733532047188897,0.4644935553408907,-0.31494396241468126,1,256
0.6,0.46332057217556194,-0.3427616679317905,0.46601954298361314,-0.3188211227616632,1,256
0.6041666666666666,0.4648470150084623,-0.3482158863333347,0.4675131683453552,-0.32271086490230844,1,256
0.6083333333333333,0.46634437882349883,-0.3536973207084198,0.46897432770273373,-0.3266129187171982,1,256
0.6125,0.46781264970967223,-0.3592053132035502,0.47040291958693603,-0.3305270132319414,1,256
0.6166666666666667,0.46925181430950347,-0.3647392032873665,0.47179884479076656,-0.33445287663599166,1,256
0.6208333333333333,0.4706618597232477,-0.3702983279551555,0.4731620063755359,-0.3383902363015239,1,256
0.625,0.4720427734152121,-0.3758820219303261,0.4744923096777931,-0.34233881880236566,1,256
0.6291666666666667,0.47339454312225354,-0.381489617862838,0.4757896623158989,-0.34629834993298586,1,256
0.6333333333333333,0.47471715676452736,-0.38712044652457533,0.4770539741964416,-0.35026855472753604,1,256
0.6375,0.47601060235855286,-0.39277383700165996,0.47828515752049294,-0.3542491574789455,1,256
0.6416666666666666,0.47727486793265617,-0.398449116883702,0.47948312678970595,-0.3582398817580672,1,256
0.6458333333333334,0.47850994144484593,-0.4041456124499884,0.48064779881225167,-0.36224045043287467,1,256
