time,triggered,bits_used,q0_real,q0_target,q1_real,q1_target,q2_real,q2_target,q3_real,q3_target,q4_real,q4_target,q5_real,q5_target,q6_real,q6_target
0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004166666666666667,0,0,-3.479932281456557e-08,-1.821589401849405e-16,-2.1066521989981656e-07,0.0001019170744153826,5.188977436770354e-08,-1.3454697245345574e-16,-4.103488711094138e-07,8.385526276473769e-05,7.665383756683999e-08,-5.445736523118677e-16,-1.7475610407846952e-07,-0.00015214578397362304,-9.374428911779278e-08,-2.809944060909777e-16
0.008333333333333333,1,56,2.3012966509979613e-06,-7.286045487428889e-16,1.3913042705334629e-05,0.0004076508346953716,-1.9279899419065036e-05,-5.381648358825735e-16,-5.616367509249468e-05,0.00033540668289125863,-4.3613527926055875e-05,-2.178201299354935e-15,-0.002557226731390644,-0.0006085570664974655,6.0915838997791355e-05,-1.1239294774186369e-15
0.0125,1,56,1.0380298497222507e-05,-1.6392431950320759e-15,6.736573457473824e-05,0.0009171488949341472,-7.624085694701289e-05,-1.2107844324443939e-15,-0.00017773761807953346,0.0007546111583387822,-0.0001501225898230937,-4.900603027442259e-15,-0.00977348038571219,-0.0013691556438480018,5.9575615530515285e-06,-2.5286607813981745e-15
0.016666666666666666,1,56,0.00019178583667323797,-2.9139188458083714e-15,0.0011837973451333543,0.0016303239552619522,9.44936766767754e-05,-2.1522905122336506e-15,0.004347649282399193,0.0013413968605784793,0.0005587681748350239,-8.71131236705249e-15,0.03369166477090249,-0.0024338111913745175,-0.0010755013673792878,-4.494947624552124e-15
0.020833333333333332,1,56,-0.00015267684800224086,-4.552413091961036e-15,-0.000880295345994219,0.002547053816803619,-0.00044199264236604213,-3.362521753030438e-15,-0.005340514179124915,0.0020956632469010398,-0.0015885945318733442,-1.3609676372757788e-14,-0.07768055891709628,-0.003802341285829783,0.005666057507478062,-7.022453093752341e-15
0.025,1,56,0.0008727841126668907,-6.5544451859360205e-15,0.0019641841042246995,0.0036671814026167323,-0.0011916588607456843,-4.84127078794196e-15,0.004029127445441538,0.0030172810776441577,0.040096074874542,-1.9594855735102734e-14,-0.05510609487595079,-0.005474511436627355,-0.4110006091591886,-1.011074411394837e-14
0.029166666666666667,1,56,-0.0013364327871384612,-8.919672089840438e-15,0.0010708413481762887,0.004990514784605854,0.037841928540593005,-6.5882842409336515e-15,-0.006271157197780535,0.004106092438337004,-0.18765914895006927,-2.666582492441516e-14,-0.18324449727923522,-0.007450035126020192,0.005666057507478037,-1.375929152237235e-14
0.03333333333333333,1,56,0.02127754223603103,-1.1647688534220897e-14,0.004054765690459278,0.006516827216408727,-0.05018690322645491,-8.603262770244268e-15,0.003515149330771606,0.0053619107667583115,-0.007485257228444372,-3.482137236652704e-14,-0.17797160510805302,-0.009728573858194449,-0.4110006091591886,-1.7967470159209198e-14
0.0375,1,56,-0.0024765389818908017,-1.4738027087502948e-14,0.005284799619202897,0.008245857172247321,0.0028448052909121843,-1.0885861119675526e-14,0.004096389339938352,0.006784520884902211,-0.16792659190126905,-4.406010065036732e-14,-0.1982984364402524,-0.012309737217267839,0.005666057507478037,-2.2734558974712374e-14
0.041666666666666664,1,56,0.013218808803879874,-1.819015823608502e-14,0.007853565870068312,0.010177308391740011,-0.0817794601718835,-1.3435688177751416e-14,0.01538836407314298,0.008373679035848774,0.055849528795930185,-5.438042676740696e-14,-0.12263075990298516,-0.015193082934187009,-0.4110006091591886,-2.8059741152755037e-14
0.04583333333333333,1,56,-0.017220706226722726,-2.20034904750661e-14,0.006936745997268562,0.012310849930663293,-0.023804508434960413,-1.625230704473184e-14,0.008530186139354946,0.010129112925529692,-0.0745264322884634,-6.578058238289401e-14,-0.18846998579955626,-0.018378116962506595,0.005666057507478037,-3.394210425078459e-14
