time,triggered,bits_used,q0_real,q0_target,q1_real,q1_target,q2_real,q2_target,q3_real,q3_target,q4_real,q4_target,q5_real,q5_target,q6_real,q6_target
0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004166666666666667,0,0,-3.479932281456557e-08,-1.821589401849405e-16,-2.1066521989981656e-07,0.0001019170744153826,5.188977436770354e-08,-1.3454697245345574e-16,-4.103488711094138e-07,8.385526276473769e-05,7.665383756683999e-08,-5.445736523118677e-16,-1.7475610407846952e-07,-0.00015214578397362304,-9.374428911779278e-08,-2.809944060909777e-16
0.008333333333333333,1,56,2.3012966509979613e-06,-7.286045487428889e-16,1.3913042705334629e-05,0.0004076508346953716,-1.9279899419065036e-05,-5.381648358825735e-16,-5.616367509249468e-05,0.00033540668289125863,-4.3613527926055875e-05,-2.178201299354935e-15,-0.002557226731390644,-0.0006085570664974655,6.0915838997791355e-05,-1.1239294774186369e-15
0.0125,1,56,1.0380298497222507e-05,-1.6392431950320759e-15,6.736573457473824e-05,0.0009171488949341472,-7.624085694701289e-05,-1.2107844324443939e-15,-0.00017773761807953346,0.0007546111583387822,-0.0001501225898230937,-4.900603027442259e-15,-0.00977348038571219,-0.0013691556438480018,5.9575615530515285e-06,-2.5286607813981745e-15
0.016666666666666666,1,56,0.00035532761220850477,-2.9139188458083714e-15,0.0021738288512059213,0.0016303239552619522,0.0003760027218542063,-2.1522905122336506e-15,0.009035754512798408,0.0013413968605784793,0.00147438027473441,-8.71131236705249e-15,0.09078132733642731,-0.0024338111913745175,-0.002436095472259874,-4.494947624552124e-15
0.020833333333333332,1,56,-0.0002902576101566883,-4.552413091961036e-15,-0.0017377492416576898,0.002547053816803619,0.00011756874607345475,-3.362521753030438e-15,-0.005374636589464072,0.0020956632469010398,-0.0009044467485209713,-1.3609676372757788e-14,-0.001095603721911109,-0.003802341285829783,0.009257645793197242,-7.022453093752341e-15
0.025,1,56,-6.543507063386134e-05,-6.5544451859360205e-15,-0.0004609564077879251,0.0036671814026167323,0.00047435801219246175,-4.84127078794196e-15,0.0010551397172161687,0.0030172810776441577,0.08094792854290302,-1.9594855735102734e-14,0.04005302007547972,-0.005474511436627355,-0.4074090208734694,-1.011074411394837e-14
0.029166666666666667,1,56,6.640334709948363e-05,-8.919672089840438e-15,0.0002875989307253229,0.004990514784605854,0.04819197560071909,-6.5882842409336515e-15,-0.005673893782005869,0.004106092438337004,-0.24839861612043465,-2.666582492441516e-14,-0.06959806081237926,-0.007450035126020192,0.009257645793197242,-1.375929152237235e-14
0.03333333333333333,1,56,0.0236996738244947,-1.1647688534220897e-14,0.006064745152599497,0.006516827216408727,-0.04844990816405463,-8.603262770244268e-15,0.013059891182512386,0.0053619107667583115,-0.11412160951398038,-3.482137236652704e-14,-0.009811609108701574,-0.009728573858194449,-0.4074090208734694,-1.7967470159209198e-14
0.0375,1,56,0.0014159307906328228,-1.4738027087502948e-14,0.007189251746151903,0.008245857172247321,-0.023623677525951767,-1.0885861119675526e-14,0.008013769167165894,0.006784520884902211,-0.3778859240328245,-4.406010065036732e-14,-0.11934837699513537,-0.012309737217267839,0.009257645793197242,-2.2734558974712374e-14
0.041666666666666664,1,56,0.016223610896089022,-1.819015823608502e-14,0.010370365362560053,0.010177308391740011,-0.15971552138976383,-1.3435688177751416e-14,0.019065717645028527,0.008373679035848774,-0.15020394023878267,-5.438042676740696e-14,-0.07675095961137621,-0.015193082934187009,-0.4074090208734694,-2.8059741152755037e-14
0.04583333333333333,1,56,-0.022798023981066118,-2.20034904750661e-14,0.009511218671015348,0.012310849930663293,-0.14931594890915906,-1.625230704473184e-14,0.010192875039909677,0.010129112925529692,-0.3370685071504544,-6.578058238289401e-14,-0.17074860525841656,-0.018378116962506595,0.009257645793197242,-3.394210425078459e-14
