time,triggered,bits_used,q0_real,q0_target,q1_real,q1_target,q2_real,q2_target,q3_real,q3_target,q4_real,q4_target,q5_real,q5_target,q6_real,q6_target
0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004166666666666667,0,0,-3.479932281456557e-08,-1.821589401849405e-16,-2.1066521989981656e-07,0.0001019170744153826,5.188977436770354e-08,-1.3454697245345574e-16,-4.103488711094138e-07,8.385526276473769e-05,7.665383756683999e-08,-5.445736523118677e-16,-1.7475610407846952e-07,-0.00015214578397362304,-9.374428911779278e-08,-2.809944060909777e-16
0.008333333333333333,1,896,2.3012966509979613e-06,-7.286045487428889e-16,1.3913042705334629e-05,0.0004076508346953716,-1.9279899419065036e-05,-5.381648358825735e-16,-5.616367509249468e-05,0.00033540668289125863,-4.3613527926055875e-05,-2.178201299354935e-15,-0.002557226731390644,-0.0006085570664974655,6.0915838997791355e-05,-1.1239294774186369e-15
0.0125,1,896,4.707991034581324e-05,-1.6392431950320759e-15,0.00047927103416315996,0.0009171488949341472,6.7580627914065936e-06,-1.2107844324443939e-15,0.001772662178399025,0.0007546111583387822,0.0009538674589696233,-4.900603027442259e-15,0.0135328974142544,-0.0013691556438480018,-0.009995560302163767,-2.5286607813981745e-15
0.016666666666666666,1,896,-0.0003876848154388317,-2.9139188458083714e-15,-0.0017846001559525624,0.0016303239552619522,0.0016580201780762383,-2.1522905122336506e-15,-0.010878536883408748,0.0013413968605784793,-0.07502738490858538,-8.71131236705249e-15,-0.131067203947641,-0.0024338111913745175,0.4066711063645029,-4.494947624552124e-15
0.020833333333333332,1,896,0.0033906736875765897,-4.552413091961036e-15,0.008013582108951187,0.002547053816803619,-0.18709675141823054,-3.362521753030438e-15,0.11749342265052705,0.0020956632469010398,0.3416392817580813,-1.3609676372757788e-14,0.2855994627190257,-0.003802341285829783,-0.009995560302163784,-7.022453093752341e-15
0.025,1,896,-0.24615716278460148,-6.5544451859360205e-15,0.008565183359241594,0.0036671814026167323,0.22956991524843612,-4.84127078794196e-15,0.0072142377126467065,0.0030172810776441577,-0.07502738490858538,-1.9594855735102734e-14,-0.13106720394764096,-0.005474511436627355,0.4066711063645029,-1.011074411394837e-14
0.029166666666666667,1,896,0.17050950388206518,-8.919672089840438e-15,0.08904740297106725,0.004990514784605854,-0.18709675141823054,-6.5882842409336515e-15,0.3245109298892137,0.004106092438337004,0.3416392817580813,-2.666582492441516e-14,0.2855994627190257,-0.007450035126020192,-0.009995560302163784,-1.375929152237235e-14
0.03333333333333333,1,896,-0.11994136906747567,-1.1647688534220897e-14,0.13318079689620965,0.006516827216408727,0.22956991524843612,-8.603262770244268e-15,0.2584012456637233,0.0053619107667583115,-0.07502738490858538,-3.482137236652704e-14,-0.13106720394764096,-0.009728573858194449,0.4066711063645029,-1.7967470159209198e-14
0.0375,1,896,-0.035409051839541524,-1.4738027087502948e-14,0.3183620636125435,0.008245857172247321,-0.18709675141823054,-1.0885861119675526e-14,0.67506791233039,0.006784520884902211,0.3416392817580813,-4.406010065036732e-14,0.2855994627190257,-0.012309737217267839,-0.009995560302163784,-2.2734558974712374e-14
0.041666666666666664,1,896,0.05880108747939959,-1.819015823608502e-14,0.38215486244892993,0.010177308391740011,-0.24608614365017611,-1.3435688177751416e-14,0.5603869052653104,0.008373679035848774,-0.07502738490858538,-5.438042676740696e-14,-0.13106720394764096,-0.015193082934187009,0.4066711063645029,-2.8059741152755037e-14
0.04583333333333333,1,896,-0.1008524767110242,-2.20034904750661e-14,0.4582054379795839,0.012310849930663293,-0.48321621580335694,-1.625230704473184e-14,0.7743211132517752,0.010129112925529692,0.3416392817580813,-6.578058238289401e-14,0.2855994627190257,-0.018378116962506595,-0.009995560302163784,-3.394210425078459e-14
